"scientificname","longitude","latitude","datecollected","timeofday","stock","life_stage","length"
"Oncorhynchus tshawytscha",-120.21443,45.72567,"2010-05-10T02:36:00",2.6,"Unknown","JUVENILE",NA
"Oncorhynchus tshawytscha",-120.2154,45.72906,"2010-05-10T02:33:00",2.55,"Unknown","JUVENILE",0.146
"Oncorhynchus tshawytscha",-120.2139,45.7238,"2010-05-10T02:38:00",2.63333333,"Unknown","JUVENILE",0.139
"Oncorhynchus kisutch",-126.64694,50.23139,"2004-06-14T22:30:00",22.5,"Nimpkish River","",0.135
"Oncorhynchus tshawytscha",-120.21667,45.73058,"2010-05-10T02:30:00",2.5,"Unknown","JUVENILE",0.173
"Oncorhynchus tshawytscha",-120.21667,45.73058,"2010-05-10T02:30:00",2.5,"Unknown","JUVENILE",0.142
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2008-05-16T05:00:00",5,"Yakima River","",0.129
"Oncorhynchus tshawytscha",-120.85036111,50.14597222,"2004-04-21T17:00:00",17,"Nicola River","",0.134
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2008-05-22T05:00:00",5,"Yakima River","",0.135
"Oncorhynchus tshawytscha",-120.21479,45.72732,"2010-05-10T02:40:00",2.66666667,"Unknown","JUVENILE",0.136
"Oncorhynchus nerka",-121.96733,49.08505,"2004-05-04T03:30:00",3.5,"Cultus Lake","",0.182
"Oncorhynchus tshawytscha",-120.21667,45.73058,"2010-05-10T02:30:00",2.5,"Unknown","JUVENILE",0.16
"Oncorhynchus mykiss",-123.127502,49.41569,"2011-05-19T16:50:00",16.83333333,"Capilano","JUVENILE",0.169
"Oncorhynchus tshawytscha",-120.2154,45.72906,"2010-05-10T02:33:00",2.55,"Unknown","JUVENILE",0.133
"Oncorhynchus tshawytscha",-120.21443,45.72567,"2010-05-10T02:36:00",2.6,"Unknown","JUVENILE",0.135
"Oncorhynchus tshawytscha",-120.85036111,50.14597222,"2004-04-21T17:00:00",17,"Nicola River","",0.13
"Oncorhynchus nerka",-121.96733,49.08505,"2004-05-04T03:30:00",3.5,"Cultus Lake","",0.169
"Oncorhynchus tshawytscha",-120.21667,45.73058,"2010-05-10T02:30:00",2.5,"Unknown","JUVENILE",0.148
"Oncorhynchus kisutch",-126.64694,50.23139,"2004-06-14T22:30:00",22.5,"Nimpkish River","",0.136
"Oncorhynchus tshawytscha",-120.21479,45.72732,"2010-05-10T02:40:00",2.66666667,"Unknown","JUVENILE",0.141
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2008-05-16T05:00:00",5,"Yakima River","",0.13
"Oncorhynchus tshawytscha",-120.85036111,50.14597222,"2004-04-21T17:00:00",17,"Nicola River","",0.132
"Oncorhynchus tshawytscha",-120.21472,45.72914,"2010-05-10T16:07:00",16.11666667,"Unknown","JUVENILE",0.175
"Oncorhynchus tshawytscha",-120.21479,45.72732,"2010-05-10T16:09:00",16.15,"Unknown","JUVENILE",0.133
"Oncorhynchus tshawytscha",-120.21472,45.72914,"2010-05-10T16:07:00",16.11666667,"Unknown","JUVENILE",0.141
"Oncorhynchus tshawytscha",-120.21589,45.73046,"2010-05-10T16:04:00",16.06666667,"Unknown","JUVENILE",0.15
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2008-05-22T05:00:00",5,"Yakima River","",0.154
"Oncorhynchus tshawytscha",-120.21589,45.73046,"2010-05-10T16:04:00",16.06666667,"Unknown","JUVENILE",0.157
"Oncorhynchus tshawytscha",-120.21479,45.72732,"2010-05-10T16:09:00",16.15,"Unknown","JUVENILE",0.173
"Oncorhynchus tshawytscha",-120.2133,45.72361,"2010-05-10T16:14:00",16.23333333,"Unknown","JUVENILE",0.163
"Oncorhynchus tshawytscha",-120.21472,45.72914,"2010-05-10T16:07:00",16.11666667,"Unknown","JUVENILE",0.148
"Oncorhynchus tshawytscha",-120.21472,45.72914,"2010-05-10T16:07:00",16.11666667,"Unknown","JUVENILE",0.15
"Oncorhynchus tshawytscha",-120.21589,45.73046,"2010-05-10T16:04:00",16.06666667,"Unknown","JUVENILE",0.16
"Oncorhynchus tshawytscha",-120.85036111,50.14597222,"2004-04-21T17:00:00",17,"Nicola River","",0.127
"Oncorhynchus tshawytscha",-120.2133,45.72361,"2010-05-10T16:14:00",16.23333333,"Unknown","JUVENILE",0.169
"Oncorhynchus tshawytscha",-120.21479,45.72732,"2010-05-10T16:09:00",16.15,"Unknown","JUVENILE",0.175
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2008-05-18T05:30:00",5.5,"Dworshak","",0.14
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2008-05-18T05:30:00",5.5,"Dworshak","",0.151
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2008-05-18T05:30:00",5.5,"Dworshak","",0.143
"Oncorhynchus tshawytscha",-120.2133,45.72361,"2010-05-10T16:14:00",16.23333333,"Unknown","JUVENILE",0.154
"Oncorhynchus tshawytscha",-122.0783333,45.59333333,"2008-05-24T02:10:00",2.16666667,"Dworshak","",0.158
"Oncorhynchus tshawytscha",-122.0783333,45.59333333,"2008-05-24T02:10:00",2.16666667,"Dworshak","",0.154
"Oncorhynchus tshawytscha",-122.0783333,45.59333333,"2008-05-24T02:10:00",2.16666667,"Dworshak","",0.157
"Oncorhynchus tshawytscha",-122.0783333,45.59333333,"2008-05-24T02:10:00",2.16666667,"Dworshak","",0.156
"Oncorhynchus tshawytscha",-122.0783333,45.59333333,"2008-05-24T02:10:00",2.16666667,"Dworshak","",0.152
"Oncorhynchus tshawytscha",-120.21479,45.72732,"2010-05-10T16:09:00",16.15,"Unknown","JUVENILE",0.139
"Oncorhynchus tshawytscha",-122.0783333,45.59333333,"2008-05-18T05:30:00",5.5,"Dworshak","",0.154
"Oncorhynchus tshawytscha",-122.0783333,45.59333333,"2008-05-18T05:30:00",5.5,"Dworshak","",0.155
"Oncorhynchus tshawytscha",-122.0783333,45.59333333,"2008-05-18T05:30:00",5.5,"Dworshak","",0.152
"Oncorhynchus tshawytscha",-122.0783333,45.59333333,"2008-05-18T05:30:00",5.5,"Dworshak","",0.156
"Oncorhynchus tshawytscha",-122.0783333,45.59333333,"2008-05-18T05:30:00",5.5,"Dworshak","",0.153
"Oncorhynchus tshawytscha",-122.0783333,45.59333333,"2008-05-18T05:30:00",5.5,"Dworshak","",0.15
"Oncorhynchus tshawytscha",-122.0783333,45.59333333,"2008-05-18T05:30:00",5.5,"Dworshak","",0.159
"Oncorhynchus tshawytscha",-120.21589,45.73046,"2010-05-10T16:04:00",16.06666667,"Unknown","JUVENILE",0.173
"Oncorhynchus tshawytscha",-122.0783333,45.59333333,"2008-05-18T05:30:00",5.5,"Dworshak","",0.151
"Oncorhynchus tshawytscha",-122.0783333,45.59333333,"2008-05-24T02:10:00",2.16666667,"Dworshak","",0.151
"Oncorhynchus tshawytscha",-122.0783333,45.59333333,"2008-05-24T02:10:00",2.16666667,"Dworshak","",0.15
"Oncorhynchus tshawytscha",-120.21433,45.72542,"2010-05-10T16:12:00",16.2,"Unknown","JUVENILE",0.157
"Oncorhynchus tshawytscha",-122.0783333,45.59333333,"2008-05-24T02:10:00",2.16666667,"Dworshak","",0.155
"Oncorhynchus tshawytscha",-120.21479,45.72732,"2010-05-10T16:09:00",16.15,"Unknown","JUVENILE",0.149
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2008-05-24T02:10:00",2.16666667,"Dworshak","",0.151
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2008-05-24T02:10:00",2.16666667,"Dworshak","",0.157
"Oncorhynchus tshawytscha",-120.21479,45.72732,"2010-05-10T16:09:00",16.15,"Unknown","JUVENILE",0.131
"Oncorhynchus tshawytscha",-120.21589,45.73046,"2010-05-10T16:04:00",16.06666667,"Unknown","JUVENILE",0.161
"Oncorhynchus mykiss",-127.35088,50.67511,"2004-06-05T05:00:00",5,"Keogh River","",0.178
"Oncorhynchus tshawytscha",-120.2133,45.72361,"2010-05-10T16:14:00",16.23333333,"Unknown","JUVENILE",0.148
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2008-05-18T05:30:00",5.5,"Dworshak","",0.136
"Oncorhynchus tshawytscha",-120.21433,45.72542,"2010-05-10T16:12:00",16.2,"Unknown","JUVENILE",0.155
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2008-05-24T02:10:00",2.16666667,"Dworshak","",0.135
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2008-05-24T02:10:00",2.16666667,"Dworshak","",0.134
"Oncorhynchus tshawytscha",-120.21472,45.72914,"2010-05-10T16:07:00",16.11666667,"Unknown","JUVENILE",0.157
"Oncorhynchus tshawytscha",-120.21479,45.72732,"2010-05-10T16:09:00",16.15,"Unknown","JUVENILE",0.164
"Oncorhynchus tshawytscha",-120.21479,45.72732,"2010-05-10T16:09:00",16.15,"Unknown","JUVENILE",0.163
"Oncorhynchus tshawytscha",-120.21472,45.72914,"2010-05-10T16:07:00",16.11666667,"Unknown","JUVENILE",0.13
"Oncorhynchus tshawytscha",-120.21399,45.7236,"2010-05-12T16:11:00",16.18333333,"Unknown","JUVENILE",0.141
"Oncorhynchus tshawytscha",-120.21319,45.72717,"2010-05-12T16:07:00",16.11666667,"Unknown","JUVENILE",0.168
"Oncorhynchus tshawytscha",-120.21386,45.72533,"2010-05-12T16:09:00",16.15,"Unknown","JUVENILE",0.165
"Oncorhynchus tshawytscha",-120.21386,45.72533,"2010-05-12T16:09:00",16.15,"Unknown","JUVENILE",0.144
"Oncorhynchus tshawytscha",-120.21494,45.73022,"2010-05-12T16:03:00",16.05,"Unknown","JUVENILE",0.134
"Oncorhynchus tshawytscha",-120.21494,45.73022,"2010-05-12T16:03:00",16.05,"Unknown","JUVENILE",0.14
"Oncorhynchus tshawytscha",-120.21386,45.72533,"2010-05-12T16:09:00",16.15,"Unknown","JUVENILE",0.138
"Oncorhynchus tshawytscha",-120.21386,45.72533,"2010-05-12T16:09:00",16.15,"Unknown","JUVENILE",0.133
"Oncorhynchus tshawytscha",-120.21534,45.72893,"2010-05-12T16:04:00",16.06666667,"Unknown","JUVENILE",0.184
"Oncorhynchus tshawytscha",-120.21319,45.72717,"2010-05-12T16:07:00",16.11666667,"Unknown","JUVENILE",0.152
"Oncorhynchus tshawytscha",-120.21494,45.73022,"2010-05-12T16:03:00",16.05,"Unknown","JUVENILE",0.147
"Oncorhynchus tshawytscha",-120.21386,45.72533,"2010-05-12T16:09:00",16.15,"Unknown","JUVENILE",0.166
"Oncorhynchus tshawytscha",-120.21494,45.73022,"2010-05-12T16:03:00",16.05,"Unknown","JUVENILE",0.158
"Oncorhynchus kisutch",-126.64694,50.23139,"2004-06-14T22:30:00",22.5,"Nimpkish River","",0.142
"Oncorhynchus tshawytscha",-120.21399,45.7236,"2010-05-12T16:11:00",16.18333333,"Unknown","JUVENILE",0.135
"Oncorhynchus tshawytscha",-120.21534,45.72893,"2010-05-12T16:04:00",16.06666667,"Unknown","JUVENILE",0.143
"Oncorhynchus tshawytscha",-120.21399,45.7236,"2010-05-12T16:11:00",16.18333333,"Unknown","JUVENILE",0.142
"Oncorhynchus tshawytscha",-120.21386,45.72533,"2010-05-12T16:09:00",16.15,"Unknown","JUVENILE",0.153
"Oncorhynchus tshawytscha",-120.21399,45.7236,"2010-05-12T16:11:00",16.18333333,"Unknown","JUVENILE",NA
"Oncorhynchus tshawytscha",-120.21494,45.73022,"2010-05-12T16:03:00",16.05,"Unknown","JUVENILE",0.137
"Oncorhynchus tshawytscha",-120.21399,45.7236,"2010-05-12T16:11:00",16.18333333,"Unknown","JUVENILE",0.175
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.13
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.158
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.145
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.14
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.146
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.151
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.147
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.139
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.142
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.135
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.141
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.154
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.137
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.143
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.138
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.148
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.133
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.167
"Oncorhynchus tshawytscha",-120.21319,45.72717,"2010-05-12T16:07:00",16.11666667,"Unknown","JUVENILE",0.161
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.131
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.134
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.152
"Oncorhynchus kisutch",-126.64694,50.23139,"2004-06-14T22:30:00",22.5,"Nimpkish River","",0.14
"Oncorhynchus tshawytscha",-120.21534,45.72893,"2010-05-12T16:04:00",16.06666667,"Unknown","JUVENILE",0.137
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.136
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-04T22:30:00",22.5,"Dworshak","",0.135
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-04T22:30:00",22.5,"Dworshak","",0.132
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-04T22:30:00",22.5,"Dworshak","",0.133
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-04T22:30:00",22.5,"Dworshak","",0.141
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-04T22:30:00",22.5,"Dworshak","",0.138
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-11T22:15:00",22.25,"Dworshak","",0.132
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-11T22:15:00",22.25,"Dworshak","",0.131
"Oncorhynchus tshawytscha",-120.2149,45.72717,"2010-05-04T15:59:00",15.98333333,"Unknown","JUVENILE",0.173
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-11T22:15:00",22.25,"Dworshak","",0.142
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-11T22:15:00",22.25,"Dworshak","",0.15
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-11T22:15:00",22.25,"Dworshak","",0.134
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-11T22:15:00",22.25,"Dworshak","",0.139
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-11T22:15:00",22.25,"Dworshak","",0.136
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2009-05-28T04:15:00",4.25,"Dworshak","",0.134
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2009-05-28T04:15:00",4.25,"Dworshak","",0.133
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2009-05-28T04:15:00",4.25,"Dworshak","",0.136
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2009-05-28T04:15:00",4.25,"Dworshak","",0.13
"Oncorhynchus tshawytscha",-120.21433,45.72542,"2010-05-04T16:11:00",16.18333333,"Unknown","JUVENILE",0.17
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2009-05-28T04:15:00",4.25,"Dworshak","",0.159
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2009-05-28T04:15:00",4.25,"Dworshak","",0.137
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2009-05-28T04:15:00",4.25,"Dworshak","",0.131
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2009-05-28T04:15:00",4.25,"Dworshak","",0.14
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2009-05-28T04:15:00",4.25,"Dworshak","",0.141
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-06-03T07:40:00",7.66666667,"Dworshak","",0.151
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-06-03T07:40:00",7.66666667,"Dworshak","",0.144
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-06-03T07:40:00",7.66666667,"Dworshak","",0.148
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-06-03T07:40:00",7.66666667,"Dworshak","",0.14
"Oncorhynchus tshawytscha",-120.21385,45.7236,"2010-05-04T16:18:00",16.3,"Unknown","JUVENILE",0.16
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-06-03T07:40:00",7.66666667,"Dworshak","",0.145
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-06-03T07:40:00",7.66666667,"Dworshak","",0.15
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-06-03T07:40:00",7.66666667,"Dworshak","",0.134
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-06-03T07:40:00",7.66666667,"Dworshak","",0.155
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-04T22:30:00",22.5,"Dworshak","",0.146
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-04T22:30:00",22.5,"Dworshak","",0.137
"Oncorhynchus tshawytscha",-120.21605,45.73068,"2010-05-04T15:48:00",15.8,"Unknown","JUVENILE",0.167
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-04T22:30:00",22.5,"Dworshak","",0.131
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-04T22:30:00",22.5,"Dworshak","",0.145
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-04T22:30:00",22.5,"Dworshak","",0.144
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-04T22:30:00",22.5,"Dworshak","",0.139
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-04T22:30:00",22.5,"Dworshak","",0.155
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-04T22:30:00",22.5,"Dworshak","",0.13
"Oncorhynchus tshawytscha",-120.2149,45.72717,"2010-05-04T15:59:00",15.98333333,"Unknown","JUVENILE",0.138
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-04T22:30:00",22.5,"Dworshak","",0.142
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-04T22:30:00",22.5,"Dworshak","",0.14
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-11T22:15:00",22.25,"Dworshak","",0.147
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-11T22:15:00",22.25,"Dworshak","",0.14
"Oncorhynchus tshawytscha",-120.2149,45.72717,"2010-05-04T15:59:00",15.98333333,"Unknown","JUVENILE",0.161
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-11T22:15:00",22.25,"Dworshak","",0.148
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-11T22:15:00",22.25,"Dworshak","",0.155
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-11T22:15:00",22.25,"Dworshak","",0.146
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-11T22:15:00",22.25,"Dworshak","",0.144
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2009-05-28T04:15:00",4.25,"Dworshak","",0.163
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2009-05-28T04:15:00",4.25,"Dworshak","",0.157
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2009-05-28T04:15:00",4.25,"Dworshak","",0.135
"Oncorhynchus tshawytscha",-120.21433,45.72542,"2010-05-04T16:11:00",16.18333333,"Unknown","JUVENILE",0.147
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2009-05-28T04:15:00",4.25,"Dworshak","",0.154
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2009-05-28T04:15:00",4.25,"Dworshak","",0.153
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2009-05-28T04:15:00",4.25,"Dworshak","",0.139
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2009-05-28T04:15:00",4.25,"Dworshak","",0.146
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-06-03T07:40:00",7.66666667,"Dworshak","",0.143
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-06-03T07:40:00",7.66666667,"Dworshak","",0.142
"Oncorhynchus tshawytscha",-120.21545,45.72897,"2010-05-04T15:54:00",15.9,"Unknown","JUVENILE",0.163
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-06-03T07:40:00",7.66666667,"Dworshak","",0.133
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-06-03T07:40:00",7.66666667,"Dworshak","",0.139
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-06-03T07:40:00",7.66666667,"Dworshak","",0.138
"Oncorhynchus kisutch",-126.64694,50.23139,"2004-06-14T22:30:00",22.5,"Nimpkish River","",0.137
"Oncorhynchus tshawytscha",-120.21385,45.7236,"2010-05-04T16:18:00",16.3,"Unknown","JUVENILE",0.185
"Oncorhynchus mykiss",-127.35088,50.67511,"2004-05-19T18:00:00",18,"Keogh River","",0.185
"Oncorhynchus tshawytscha",-120.21545,45.72897,"2010-05-04T15:54:00",15.9,"Unknown","JUVENILE",0.164
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.149
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.144
"Oncorhynchus tshawytscha",-120.21545,45.72897,"2010-05-04T15:54:00",15.9,"Unknown","JUVENILE",0.161
"Oncorhynchus tshawytscha",-120.21385,45.7236,"2010-05-04T16:18:00",16.3,"Unknown","JUVENILE",0.141
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.15
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.132
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-04-18T05:50:00",5.83333333,"Dworshak","",0.157
"Oncorhynchus tshawytscha",-120.21385,45.7236,"2010-05-04T16:18:00",16.3,"Unknown","JUVENILE",0.173
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-11T22:15:00",22.25,"Dworshak","",0.158
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-11T22:15:00",22.25,"Dworshak","",0.135
"Oncorhynchus tshawytscha",-120.21545,45.72897,"2010-05-04T15:54:00",15.9,"Unknown","JUVENILE",0.176
"Oncorhynchus tshawytscha",-115.93472,46.12972,"2009-05-11T22:15:00",22.25,"Dworshak","",0.157
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-06-03T07:40:00",7.66666667,"Dworshak","",0.131
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-06-03T07:40:00",7.66666667,"Dworshak","",0.132
"Oncorhynchus tshawytscha",-122.02071944,45.61579722,"2009-06-03T07:40:00",7.66666667,"Dworshak","",0.147
"Oncorhynchus tshawytscha",-120.21433,45.72542,"2010-05-04T16:11:00",16.18333333,"Unknown","JUVENILE",0.185
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2009-05-28T04:15:00",4.25,"Dworshak","",0.152
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2009-05-28T04:15:00",4.25,"Dworshak","",0.144
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2009-05-28T04:15:00",4.25,"Dworshak","",0.138
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2009-05-28T04:15:00",4.25,"Dworshak","",0.142
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2009-05-28T04:15:00",4.25,"Dworshak","",0.156
"Oncorhynchus tshawytscha",-120.21605,45.73068,"2010-05-04T15:48:00",15.8,"Unknown","JUVENILE",0.196
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2009-05-28T04:15:00",4.25,"Dworshak","",0.149
"Oncorhynchus tshawytscha",-122.04054722,45.60944722,"2009-05-28T04:15:00",4.25,"Dworshak","",0.145
